Order ID,Customer ID,Product ID,date_id,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
TU-2013-7800,MY-8295,FUR-IKE-10001301,926,49.572,1,0.6,-12.408,0.74,Medium
US-2011-103590,AR-10825,TEC-PH-10001298,340,28.74,1,0.4,-15.82,0.74,Medium
MX-2012-109134,EA-14035,OFF-BI-10001275,535,17.84,4,0.0,4.56,0.74,Medium
MX-2011-124408,DW-13540,OFF-BI-10004142,84,10.72,2,0.0,4.48,0.74,Medium
US-2013-166093,DM-12955,OFF-LA-10004749,1009,12.312,3,0.4,-7.008,0.73,Medium
MX-2013-149167,NG-18355,OFF-BI-10000925,901,5.88,2,0.0,1.76,0.73,High
IT-2013-2280110,JK-15325,OFF-FA-10002652,1064,20.82,2,0.0,8.52,0.73,Medium
ES-2013-2765433,JM-15535,OFF-BI-10001833,1051,22.05,3,0.0,6.75,0.73,Medium
ES-2011-1637634,EJ-13720,OFF-ST-10001142,77,49.68,3,0.0,2.97,0.73,Medium
IT-2013-1083916,TS-21655,OFF-ST-10001195,765,8.856,1,0.1,0.666,0.73,Medium
IN-2012-13380,TP-21565,OFF-LA-10003435,643,39.285,5,0.1,10.785,0.73,Medium
ID-2013-64011,JH-16180,OFF-BI-10002287,1034,13.3464,2,0.17,3.0264,0.73,Medium
ID-2013-27856,EH-14185,OFF-FA-10004527,1047,21.6081,3,0.47,-11.8719,0.73,Medium
CA-2011-140004,CB-12025,OFF-AR-10004685,77,7.408,2,0.2,1.2038,0.73,High
US-2013-135923,CM-11935,FUR-FU-10002107,731,14.272,8,0.2,4.2816,0.73,Medium
CA-2011-108707,DB-12910,OFF-PA-10000788,284,10.368,2,0.2,3.6288,0.73,Medium
CA-2013-131289,SP-20620,OFF-AR-10003056,1047,8.56,2,0.0,2.4824,0.73,Medium
CA-2012-167010,VT-21700,OFF-BI-10002072,441,10.428,4,0.7,-6.952,0.73,Medium
CA-2013-119963,SN-20710,OFF-AR-10003514,1027,6.368,2,0.2,1.0348,0.73,High
CA-2012-109001,KN-16390,TEC-AC-10001101,412,10.312,1,0.2,-1.289,0.73,Medium
US-2011-137869,CV-12295,OFF-EN-10001509,84,6.12,3,0.0,2.8764,0.73,Medium
CA-2013-133872,VM-21835,TEC-AC-10000521,871,18.464,2,0.2,2.308,0.73,Medium
CA-2012-125934,SN-20560,FUR-FU-10002107,598,8.92,4,0.0,3.9248,0.73,Medium
CA-2013-103128,SC-20845,OFF-AR-10003394,1020,14.112,6,0.2,1.2348,0.73,Medium
EG-2013-5000,VM-11685,OFF-WIL-10002593,904,6.03,1,0.0,1.86,0.73,Low
CG-2012-4900,SC-10305,OFF-IBI-10003732,608,8.49,1,0.0,2.37,0.73,Medium
RS-2013-2360,VP-11760,OFF-NOV-10000512,1017,10.32,1,0.0,4.83,0.73,High
TU-2011-7670,PA-9060,OFF-AME-10002697,110,5.376,1,0.6,-2.964,0.73,Medium
TU-2012-4090,MN-7935,OFF-ACM-10004895,407,10.824,1,0.6,-9.756,0.73,Medium
RS-2013-1490,Co-2640,OFF-AVE-10000065,820,10.56,1,0.0,1.98,0.73,Medium
IV-2013-9210,CA-1965,OFF-ELD-10003181,815,10.74,1,0.0,3.96,0.73,Medium
SF-2013-490,KL-6645,TEC-STA-10001487,867,38.37,1,0.0,0.75,0.73,Medium
IR-2013-4330,TB-11280,OFF-BIC-10001458,732,20.19,1,0.0,6.66,0.73,Medium
CA-2013-8350,SS-10410,OFF-WIL-10001069,1060,7.98,2,0.0,0.84,0.73,High
TU-2011-8780,LO-7170,OFF-AVE-10004828,346,8.592,2,0.6,-8.628,0.73,Medium
IS-2012-2990,MY-8295,OFF-CAR-10003373,531,6.84,1,0.0,1.41,0.73,High
TU-2011-700,DP-3000,OFF-XER-10003104,224,5.376,1,0.6,-6.054,0.73,High
MX-2011-136546,TZ-21445,TEC-PH-10003970,245,299.1,5,0.0,107.6,0.73,Medium
MX-2013-141159,RH-19510,OFF-LA-10003955,863,24.48,3,0.0,1.2,0.73,Medium
MX-2013-144330,KN-16390,OFF-LA-10001019,973,14.48,2,0.0,3.16,0.73,Medium
US-2013-140193,KN-16390,OFF-BI-10004470,1057,15.9,5,0.4,-4.8,0.72,Medium
US-2012-133900,BB-10990,OFF-LA-10004777,450,12.8,2,0.2,1.76,0.72,High
MX-2013-132801,RB-19795,OFF-BI-10000925,968,5.88,2,0.0,1.76,0.72,High
US-2013-164161,MS-17770,OFF-EN-10003071,1048,4.56,1,0.4,-2.06,0.72,High
MX-2013-138835,AG-10765,OFF-PA-10001761,1068,29.32,2,0.0,10.52,0.72,Medium
IT-2012-3620342,HG-14845,OFF-BI-10003440,422,22.14,4,0.5,-8.46,0.72,Medium
ES-2013-5205188,MN-17935,OFF-BI-10001717,1066,11.82,2,0.0,4.2,0.72,Medium
ES-2011-5089231,MG-17680,OFF-BI-10002047,323,8.94,1,0.0,1.95,0.72,Medium
ID-2013-12309,CS-12175,OFF-AR-10002060,915,16.5126,2,0.27,-2.0874,0.72,Medium
IN-2013-34583,DL-13330,OFF-LA-10002107,880,9.774,1,0.1,4.344,0.72,Medium
IN-2011-38349,CS-11845,OFF-LA-10002765,13,15.93,2,0.1,0.33,0.72,Medium
ID-2013-28479,DW-13480,OFF-PA-10004326,792,8.904,1,0.47,-5.886,0.72,Medium
IN-2012-28668,LC-16885,OFF-LA-10000219,462,6.63,1,0.0,0.57,0.72,Medium
IN-2011-33414,KM-16375,OFF-LA-10002319,285,11.1,1,0.0,4.77,0.72,Medium
US-2013-105578,MY-17380,OFF-BI-10001670,856,22.62,2,0.7,-15.08,0.72,Medium
CA-2013-106341,LF-17185,OFF-AR-10002053,999,7.152,3,0.2,0.7152,0.72,Medium
CA-2011-138527,BN-11470,OFF-PA-10001800,243,10.368,2,0.2,3.6288,0.72,Medium
CA-2013-166485,AH-10210,OFF-PA-10004996,759,16.496,2,0.2,5.5674,0.72,Medium
CA-2011-120544,SS-20140,TEC-AC-10003709,314,5.544,7,0.2,1.6632,0.72,High
US-2013-126452,SC-20230,OFF-BI-10004465,939,12.672,2,0.2,4.752,0.72,Low
CA-2013-134334,DK-13090,OFF-PA-10000791,754,4.77,1,0.0,2.1465,0.72,Medium
US-2012-126753,SP-20860,OFF-BI-10003727,572,3.762,3,0.7,-2.7588,0.72,High
CA-2012-136700,DB-13120,OFF-PA-10004519,684,8.96,2,0.0,4.3904,0.72,Medium
CA-2012-138457,AM-10705,OFF-BI-10000014,600,13.092,4,0.7,-10.0372,0.72,Medium
CA-2011-119529,DM-13345,OFF-BI-10000546,294,5.76,2,0.0,2.8224,0.72,Medium
CA-2013-124254,TB-21175,OFF-PA-10000807,810,10.272,3,0.2,3.4668,0.72,Medium
CA-2013-123533,SC-20050,OFF-PA-10001609,1033,10.528,4,0.2,3.4216,0.72,Medium
NG-2013-1780,AY-555,OFF-BOS-10003478,1043,27.63,1,0.0,4.14,0.72,Medium
UP-2013-5300,LL-6840,OFF-SME-10004160,740,16.56,1,0.0,0.99,0.72,Medium
UP-2012-5430,BP-1095,OFF-CAR-10001746,569,6.72,1,0.0,2.82,0.72,High
NI-2013-9510,KB-6315,OFF-ROG-10002294,948,42.624,1,0.7,-76.746,0.72,High
IV-2013-4490,JC-5385,OFF-FIS-10001399,960,11.13,1,0.0,4.11,0.72,Medium
TU-2011-9230,JF-5190,OFF-FEL-10000998,204,7.884,1,0.6,-10.656,0.72,High
TU-2013-8550,JJ-5445,OFF-CAR-10003703,1041,12.264,2,0.6,-16.896,0.72,Medium
NI-2011-2660,PO-9180,OFF-STI-10001743,309,7.569,1,0.7,-11.121,0.72,High
EZ-2012-8970,RB-9570,OFF-AVE-10000110,605,7.14,1,0.0,1.77,0.72,Medium
MO-2013-1100,AC-660,OFF-IBI-10003732,1058,8.49,1,0.0,2.37,0.72,Medium
TU-2012-2100,PF-9225,OFF-BIC-10002722,412,6.984,1,0.6,-3.336,0.72,High
TU-2013-1610,JS-5940,OFF-OIC-10004622,869,5.628,1,0.6,-3.252,0.72,High
MX-2012-156930,BP-11185,OFF-PA-10002303,498,59.52,6,0.0,0.48,0.72,Medium
US-2011-154515,GM-14695,OFF-BI-10000816,342,12.324,2,0.7,-14.796,0.72,Medium
MX-2011-138716,JG-15160,OFF-BI-10003585,302,19.72,1,0.0,3.34,0.72,Medium
MX-2013-168487,SH-20635,TEC-AC-10004853,1033,69.92,1,0.0,6.28,0.72,Medium
MX-2011-126893,SN-20710,OFF-LA-10002015,101,2.592,1,0.4,0.332,0.71,Critical
US-2013-160542,KB-16585,OFF-ST-10001372,857,20.52,5,0.4,3.02,0.71,Medium
ES-2011-1712442,AM-10360,OFF-BI-10001055,218,12.06,2,0.0,3.72,0.71,Medium
ES-2012-3540273,JH-15820,FUR-CH-10000966,672,118.8,2,0.2,-10.44,0.71,Medium
ES-2012-1128541,ME-17320,OFF-FA-10004734,521,16.59,1,0.0,5.46,0.71,Medium
ES-2013-5147891,PF-19225,OFF-FA-10002577,1069,13.41,2,0.5,-11.31,0.71,Medium
ES-2013-1288793,AT-10735,OFF-LA-10003283,1020,18.06,2,0.0,9.0,0.71,High
IN-2011-37138,CS-11845,OFF-LA-10003627,79,11.259,3,0.1,1.539,0.71,Low
IN-2011-22368,JM-15250,OFF-LA-10004114,214,8.94,1,0.0,2.58,0.71,Low
ID-2013-15032,CC-12370,OFF-FA-10003819,978,7.3935,1,0.47,-1.8165,0.71,High
IN-2011-76625,SP-20620,OFF-ST-10003274,340,27.99,3,0.0,6.12,0.71,Medium
CA-2011-127691,EM-14065,OFF-AR-10002053,194,5.96,2,0.0,1.6688,0.71,High
CA-2012-142755,CS-12355,OFF-PA-10000141,591,4.36,2,0.0,2.0492,0.71,High
CA-2012-105970,PA-19060,OFF-AR-10003156,410,10.16,1,0.0,2.6416,0.71,High
CA-2011-101602,MC-18100,TEC-PH-10000169,336,40.68,3,0.2,-9.153,0.71,Medium
US-2012-163783,DR-12940,OFF-ST-10002957,705,12.672,3,0.2,-3.168,0.71,Medium
US-2012-146745,AS-10630,OFF-BI-10003274,590,6.368,2,0.2,2.1492,0.71,Medium
CA-2012-122406,BE-11455,OFF-PA-10001307,558,8.4,2,0.0,4.116,0.71,High
CA-2011-123316,SP-20545,OFF-BI-10002764,274,7.752,3,0.2,2.8101,0.71,Medium
CA-2011-167927,XP-21865,FUR-FU-10002268,21,14.73,3,0.0,4.8609,0.71,Medium
CA-2012-147529,DK-12835,OFF-PA-10003349,387,12.96,2,0.0,6.3504,0.71,High
CA-2012-153535,SG-20470,OFF-BI-10001031,485,6.408,4,0.7,-4.9128,0.71,High
CA-2013-128811,SF-20200,OFF-FA-10000585,961,10.47,3,0.0,4.8162,0.71,Medium
CA-2012-116260,BF-10975,OFF-AR-10003732,532,11.12,4,0.0,2.8912,0.71,Medium
CA-2011-118276,MG-17890,FUR-FU-10002111,349,8.736,3,0.6,-4.8048,0.71,High
CA-2011-138737,FP-14320,OFF-AR-10003190,328,8.64,3,0.0,2.4192,0.71,Medium
CA-2012-141327,LR-16915,OFF-BI-10000546,678,6.048,7,0.7,-4.2336,0.71,Critical
CA-2011-120775,RD-19930,OFF-LA-10002271,264,4.928,2,0.2,1.7248,0.71,High
CA-2013-169824,NS-18640,OFF-AR-10000462,1051,11.2,7,0.0,4.816,0.71,Medium
ZI-2011-2600,CS-2460,OFF-JIF-10003115,126,13.572,1,0.7,-19.458,0.71,Medium
UZ-2012-5070,EB-3750,OFF-HON-10004014,584,9.27,1,0.0,3.24,0.71,Medium
PL-2013-10,CL-1890,OFF-CAR-10003259,846,28.38,2,0.0,5.94,0.71,Medium
TU-2011-8870,AA-315,OFF-SME-10001718,152,4.5,1,0.6,-5.85,0.71,High
TU-2013-3330,EM-4065,OFF-CAM-10001761,957,9.528,2,0.6,-8.592,0.71,Medium
BN-2011-2620,BS-1590,OFF-WIL-10003308,113,11.55,1,0.0,2.76,0.71,High
KE-2013-8270,LW-6990,OFF-KLE-10001317,1026,15.18,1,0.0,0.3,0.71,Medium
CM-2011-8550,EJ-4155,OFF-NOV-10000787,152,9.69,1,0.0,4.14,0.71,Medium
CA-2012-890,SL-10155,OFF-BIN-10004563,684,27.93,1,0.0,3.06,0.71,High
EG-2013-2060,GH-4425,OFF-AVE-10004708,883,26.52,2,0.0,12.18,0.71,Medium
GG-2012-8310,JM-5535,OFF-WIL-10000986,406,11.19,1,0.0,2.88,0.71,Medium
TU-2013-9100,SK-9990,OFF-NOV-10004048,1057,8.688,2,0.6,-10.212,0.71,High
EG-2011-4370,ND-8460,OFF-IBI-10002486,335,8.91,1,0.0,1.59,0.71,Medium
MX-2013-150861,CC-12475,FUR-FU-10002659,1051,28.34,1,0.0,1.7,0.71,Medium
MX-2013-112956,DP-13390,OFF-BI-10000765,1058,15.76,4,0.0,2.96,0.71,Medium
MX-2012-109337,YS-21880,OFF-BI-10002126,636,7.88,2,0.0,1.56,0.71,Medium
MX-2013-113621,RH-19600,OFF-BI-10000821,975,10.88,2,0.0,3.48,0.71,Medium
US-2012-123141,DP-13105,OFF-ST-10000290,452,32.768,2,0.2,-3.712,0.7,Medium
MX-2011-133816,MH-17620,OFF-BI-10004142,47,10.72,2,0.0,4.48,0.7,Medium
IT-2012-5541817,DA-13450,OFF-ST-10001195,660,7.872,2,0.6,-8.508,0.7,Medium
ES-2013-1381136,RO-19780,OFF-BI-10002738,781,16.08,2,0.0,6.72,0.7,Medium
ID-2011-54176,AR-10510,OFF-BI-10000168,117,15.39,3,0.1,2.52,0.7,Medium
IN-2013-83534,MG-17875,OFF-FA-10002791,1011,7.416,1,0.4,0.846,0.7,Medium
US-2011-167633,BW-11200,OFF-PA-10004888,261,15.552,3,0.2,5.4432,0.7,Medium
CA-2012-124541,TT-21220,OFF-BI-10004965,442,6.9,3,0.8,-12.075,0.7,High
CA-2013-155439,PN-18775,OFF-PA-10000029,963,25.92,4,0.0,12.4416,0.7,Medium
CA-2011-165540,TM-21010,OFF-BI-10004094,52,8.85,5,0.8,-13.7175,0.7,Medium
CA-2011-165428,JL-15130,OFF-BI-10002949,233,3.648,3,0.8,-6.0192,0.7,High
CA-2012-111234,AB-10600,OFF-LA-10002271,398,9.24,3,0.0,4.4352,0.7,Medium
CA-2013-158694,AI-10855,OFF-BI-10004656,1019,5.184,3,0.2,1.8144,0.7,High
CA-2013-151561,PG-18820,OFF-SU-10001574,950,10.95,3,0.0,3.285,0.7,Medium
CA-2011-148369,TH-21115,OFF-BI-10004876,254,11.12,4,0.0,5.4488,0.7,High
CA-2012-129917,HM-14980,OFF-BI-10001757,619,11.808,3,0.2,4.1328,0.7,High
CA-2013-144309,CM-12235,OFF-PA-10001776,1049,18.54,2,0.0,8.7138,0.7,Medium
CA-2013-168557,FH-14275,OFF-BI-10002309,968,8.928,2,0.2,3.1248,0.7,Medium
CA-2013-149916,ED-13885,TEC-MA-10000752,1061,11.56,1,0.2,3.757,0.7,Medium
NI-2013-8160,BD-1635,OFF-AVE-10004909,763,8.811,1,0.7,-10.299,0.7,Medium
TU-2013-8310,JG-5115,OFF-STA-10003803,985,12.768,2,0.6,-7.392,0.7,Medium
UG-2011-7530,AG-390,OFF-FEL-10004974,154,8.064,1,0.7,-12.636,0.7,High
AU-2013-3750,AG-495,OFF-SME-10004519,891,8.4,1,0.0,0.06,0.7,Medium
NI-2012-5810,SP-10650,FUR-DEF-10002865,501,10.566,2,0.7,-7.074,0.7,Medium
RS-2012-4100,RC-9960,OFF-ROG-10002866,544,30.69,1,0.0,0.6,0.7,Medium
TU-2013-1240,DL-2925,OFF-ENE-10002833,812,37.68,2,0.6,-29.22,0.7,Medium
TZ-2013-7040,TT-11460,FUR-RUB-10003411,737,22.17,1,0.0,0.0,0.7,Medium
CG-2011-6540,TH-11550,OFF-ACC-10000798,55,6.66,1,0.0,0.57,0.7,High
BO-2011-7760,RB-9570,OFF-BIN-10001274,312,23.88,2,0.0,10.02,0.7,Medium
TU-2011-8570,EB-3750,OFF-ACC-10000233,285,6.06,1,0.6,-6.99,0.7,High
MX-2011-155572,LH-16750,OFF-SU-10004780,195,46.56,2,0.0,3.72,0.7,Medium
MX-2011-159856,RP-19270,OFF-BI-10000188,330,7.12,2,0.0,0.2,0.7,Medium
MX-2012-132962,SM-20320,OFF-LA-10000203,629,8.88,2,0.0,3.72,0.7,High
US-2011-158442,GH-14410,OFF-LA-10000448,174,6.768,2,0.4,-2.032,0.7,Medium
MX-2012-111150,TH-21235,OFF-EN-10002778,651,3.84,1,0.2,0.18,0.7,High
US-2013-108413,TB-21250,OFF-FA-10004775,771,8.304,3,0.6,-2.916,0.69,Low
MX-2012-153500,DS-13180,OFF-LA-10003515,642,16.56,2,0.0,6.12,0.69,Medium
US-2013-152800,RS-19870,OFF-LA-10002868,1023,16.416,3,0.2,-1.284,0.69,Medium
US-2013-157175,LR-17035,OFF-EN-10000251,1021,5.824,1,0.2,-1.096,0.69,High
MX-2011-117107,JG-15115,OFF-ST-10000442,276,15.36,1,0.0,2.9,0.69,Medium
US-2011-165281,HR-14830,OFF-BI-10004861,250,19.692,1,0.4,-3.948,0.69,Medium
ES-2013-4599518,JP-15520,OFF-BI-10001900,937,10.65,1,0.0,2.64,0.69,Medium
ES-2013-2335535,AB-10255,OFF-ST-10004097,929,9.342,1,0.4,0.912,0.69,Medium
IN-2013-47960,JE-15715,OFF-EN-10004590,710,22.23,1,0.0,5.76,0.69,Medium
IN-2012-53420,LW-16825,OFF-BI-10003012,447,4.53,1,0.0,1.92,0.69,Critical
IN-2013-69128,KD-16270,OFF-LA-10000984,1001,32.4,5,0.0,15.75,0.69,Medium
ID-2012-66146,TC-20980,OFF-BI-10000721,663,14.01,1,0.0,0.54,0.69,Medium
ID-2011-46483,SC-20050,OFF-PA-10003405,9,9.3225,1,0.45,-1.7175,0.69,High
CA-2012-135545,KM-16720,TEC-AC-10004633,672,13.98,2,0.0,6.1512,0.69,Medium
CA-2012-118948,NK-18490,OFF-AR-10001547,493,6.63,3,0.0,1.7901,0.69,Low
CA-2013-138520,JL-15505,OFF-EN-10001137,806,8.26,2,0.0,3.7996,0.69,Medium
US-2013-123470,ME-17725,OFF-BI-10001989,933,18.882,3,0.7,-13.8468,0.69,Medium
CA-2012-100454,BM-11650,OFF-AR-10002578,668,11.52,4,0.0,3.3408,0.69,Medium
CA-2011-160773,LW-16825,OFF-BI-10000546,175,5.184,6,0.7,-3.6288,0.69,High
CA-2012-143077,SF-20965,OFF-BI-10000088,604,6.588,3,0.8,-10.2114,0.69,High
CA-2012-117611,MZ-17335,OFF-FA-10002280,656,5.0,1,0.0,2.4,0.69,Critical
US-2011-117744,MD-17860,OFF-AR-10000940,323,16.464,7,0.2,1.4406,0.69,Medium
CA-2013-137848,WB-21850,OFF-EN-10001137,724,16.52,4,0.0,7.5992,0.69,Medium
CA-2013-156503,NC-18415,OFF-SU-10000946,993,12.768,2,0.2,1.4364,0.69,Low
CA-2013-100041,BF-10975,OFF-PA-10001622,1029,9.08,2,0.0,4.086,0.69,Medium
CA-2012-150511,AB-10060,OFF-PA-10001776,605,18.54,2,0.0,8.7138,0.69,Medium
CA-2012-152681,SC-20260,OFF-AR-10003183,366,6.68,2,0.0,2.004,0.69,Medium
CA-2012-120551,SS-20590,OFF-BI-10002071,448,17.43,3,0.0,8.0178,0.69,Low
CA-2013-134516,FM-14215,FUR-FU-10001546,969,17.088,2,0.2,1.068,0.69,Medium
CA-2013-146318,MC-17275,OFF-PA-10003953,731,12.96,2,0.0,6.2208,0.69,Medium
CA-2012-154900,SS-20875,OFF-PA-10002377,405,22.72,4,0.0,10.224,0.69,Medium
CA-2013-116526,JA-15970,TEC-PH-10002365,950,8.78,1,0.0,2.2828,0.69,Medium
CA-2013-162383,MD-17350,OFF-BI-10001757,954,8.856,6,0.7,-6.4944,0.69,Medium
US-2013-144057,CV-12805,OFF-BI-10002353,835,18.528,6,0.8,-27.792,0.69,Medium
US-2013-148957,CC-12430,OFF-LA-10002195,966,12.32,4,0.0,5.9136,0.69,Medium
CA-2011-169446,SG-20605,OFF-PA-10000295,339,15.552,3,0.2,5.4432,0.69,Medium
TU-2013-6400,JF-5565,OFF-BIN-10003089,884,26.976,4,0.6,-16.224,0.69,High
TU-2013-5030,TC-11145,OFF-AVE-10004732,726,6.024,2,0.6,-8.736,0.69,High
AU-2011-790,DS-3030,OFF-KRA-10002752,220,7.8,1,0.0,1.23,0.69,Medium
LH-2011-1240,PO-9195,OFF-ACC-10001993,73,3.834,1,0.7,-3.456,0.69,High
TU-2013-8060,PM-8940,FUR-ELD-10004727,761,12.6,1,0.6,-15.12,0.69,Medium
MZ-2011-6360,EM-4095,OFF-WIL-10003774,314,6.45,1,0.0,1.65,0.69,High
CA-2011-9140,BM-1650,OFF-OIC-10000988,295,17.19,1,0.0,6.51,0.69,Medium
TU-2012-7510,CP-2085,OFF-ACC-10004538,435,5.472,1,0.6,-4.128,0.69,High
TU-2011-3230,CS-1845,OFF-IBI-10004959,314,6.192,1,0.6,-4.968,0.69,High
US-2012-100881,EA-14035,FUR-FU-10002004,503,10.092,1,0.4,-3.548,0.69,Medium
MX-2011-132479,JD-15895,FUR-FU-10004427,86,15.6,1,0.0,6.7,0.69,Critical
MX-2013-112606,BM-11650,OFF-BI-10002483,936,10.24,4,0.2,0.32,0.69,Medium
MX-2013-132297,SP-20650,OFF-PA-10003380,973,12.24,1,0.0,3.42,0.69,Medium
MX-2011-105564,RD-19930,OFF-BI-10000765,64,7.88,2,0.0,1.48,0.69,High
US-2011-156888,SF-20200,FUR-FU-10000944,156,10.704,2,0.6,-8.576,0.69,Medium
MX-2011-158204,DV-13465,OFF-LA-10002673,259,4.5,1,0.0,2.16,0.68,High
IN-2013-76681,JE-15715,OFF-EN-10000726,850,9.0312,2,0.47,-2.0688,0.68,Medium
CA-2012-144267,NZ-18565,OFF-PA-10003657,577,4.28,1,0.0,1.926,0.68,High
CA-2012-124268,AD-10180,OFF-AR-10004817,530,15.48,3,0.0,4.4892,0.68,Medium
CA-2011-156594,MC-17845,OFF-AR-10004269,340,4.13,1,0.0,1.1564,0.68,High
CA-2012-132486,JF-15355,OFF-EN-10002600,640,11.8,4,0.0,5.664,0.68,High
CA-2011-120278,MS-17365,OFF-BI-10004970,298,12.39,3,0.0,5.8233,0.68,Medium
CA-2013-123015,AJ-10795,OFF-BI-10004967,1065,4.992,3,0.2,1.6848,0.68,High
CA-2011-104178,JM-15265,FUR-FU-10000771,227,6.28,1,0.0,2.6376,0.68,High
CA-2012-168809,MC-18100,OFF-BI-10000315,581,3.798,1,0.8,-6.0768,0.68,High
CA-2012-137925,JL-15235,OFF-PA-10002659,678,23.66,7,0.0,10.8836,0.68,Medium
CA-2013-113600,SH-20395,OFF-BI-10000201,1054,2.214,3,0.7,-1.476,0.68,Critical
MZ-2011-2490,SC-10050,OFF-HON-10001508,226,10.26,1,0.0,0.18,0.68,Medium
TU-2011-9190,CM-1830,OFF-BIN-10000837,343,9.744,1,0.6,-4.896,0.68,Medium
IS-2013-8240,AS-135,OFF-BOS-10004950,989,15.48,1,0.0,2.61,0.68,Medium
TU-2012-7140,MK-7905,OFF-STO-10003082,689,6.6,2,0.6,-2.82,0.68,Medium
CG-2013-20,NC-8340,OFF-AVE-10004148,961,13.29,1,0.0,2.37,0.68,High
NI-2011-4150,JB-6000,FUR-RUB-10003411,86,6.651,1,0.7,-15.519,0.68,High
ZI-2013-810,EM-4140,OFF-WIL-10001979,751,3.195,1,0.7,-4.815,0.68,High
NI-2013-1790,MC-7425,OFF-AVE-10001847,939,7.416,2,0.7,-14.844,0.68,Medium
MO-2013-5150,CS-1845,OFF-CAR-10002375,1020,13.5,1,0.0,4.32,0.68,Medium
AU-2013-2590,AC-615,OFF-SME-10004247,974,48.96,1,0.0,22.02,0.68,High
PL-2011-3160,AA-375,OFF-IBI-10001640,145,6.99,1,0.0,3.42,0.68,High
MX-2013-137155,AF-10870,OFF-EN-10003898,992,12.46,1,0.0,0.12,0.68,Medium
MX-2012-120572,HK-14890,OFF-FA-10001427,540,9.34,1,0.0,0.46,0.68,Medium
MX-2013-147431,MB-18085,OFF-LA-10004318,1021,8.568,2,0.4,-5.712,0.68,Medium
MX-2011-164518,RE-19405,OFF-LA-10001634,275,17.2,2,0.0,6.52,0.67,High
MX-2013-135006,ST-20530,OFF-PA-10000745,824,11.24,1,0.0,3.24,0.67,Medium
US-2013-166646,AS-10225,OFF-BI-10002483,1030,3.84,4,0.7,-6.08,0.67,High
MX-2013-137050,DR-12880,OFF-PA-10002944,926,11.08,1,0.0,4.08,0.67,Medium
MX-2013-134453,RM-19375,OFF-EN-10000714,793,71.7,3,0.0,2.82,0.67,Medium
ES-2011-3540276,AR-10405,OFF-BI-10004722,152,10.422,2,0.1,1.962,0.67,Medium
ES-2013-1622008,JK-15730,OFF-SU-10003277,1034,9.45,1,0.1,0.84,0.67,Medium
ES-2012-1526126,ME-17725,OFF-FA-10001724,442,11.4,1,0.0,1.71,0.67,Medium
ID-2013-23971,MC-17605,OFF-BI-10000518,953,15.957,3,0.1,-1.143,0.67,Medium
ID-2012-57655,WB-21850,OFF-LA-10001672,518,11.8296,2,0.47,-7.8504,0.67,Medium
IN-2013-13681,LT-17110,OFF-LA-10004745,1023,10.296,2,0.45,0.696,0.67,Medium
IN-2013-44936,BM-11140,OFF-BI-10002558,1003,10.8,1,0.1,0.0,0.67,High
IN-2013-46091,KH-16360,OFF-BI-10000168,887,17.1,3,0.0,4.23,0.67,Medium
ID-2012-20212,JK-15325,OFF-SU-10001877,709,7.314,1,0.47,-0.426,0.67,Medium
US-2012-150630,TB-21520,OFF-BI-10001525,604,6.858,6,0.7,-5.715,0.67,Medium
CA-2013-129714,AB-10060,OFF-BI-10002160,950,3.048,1,0.2,1.0668,0.67,Critical
CA-2013-168956,EA-14035,OFF-PA-10000809,756,5.184,1,0.2,1.8144,0.67,Medium
CA-2013-128923,GB-14530,OFF-AR-10000475,1048,9.328,1,0.2,0.8162,0.67,Medium
CA-2012-144099,PO-19195,OFF-BI-10001078,677,4.304,1,0.2,1.5602,0.67,High
CA-2012-136378,CS-11845,OFF-BI-10003707,438,9.156,3,0.8,-13.734,0.67,Medium
CA-2011-103401,GR-14560,OFF-PA-10003309,312,12.96,2,0.0,6.2208,0.67,Medium
CA-2012-124044,MS-17830,OFF-BI-10003460,548,10.512,3,0.2,3.6792,0.67,Medium
CA-2012-168634,AF-10870,OFF-AP-10001626,684,7.78,2,0.0,2.0228,0.67,Medium
CA-2013-131205,AA-10645,OFF-AR-10003469,953,5.28,3,0.0,2.5344,0.67,High
CA-2013-140130,HW-14935,OFF-AR-10004269,1010,12.39,3,0.0,3.4692,0.67,Medium
US-2013-117541,JM-16195,OFF-PA-10001609,1023,16.45,5,0.0,7.567,0.67,Medium
US-2011-127635,SC-20260,OFF-BI-10001721,245,8.552,2,0.8,-13.6832,0.67,Medium
CA-2011-159849,JK-15640,OFF-FA-10000053,250,5.67,3,0.0,0.1134,0.67,High
CA-2012-108259,NS-18640,OFF-LA-10002945,656,5.04,1,0.2,1.638,0.67,Low
CA-2012-130855,RF-19840,OFF-SU-10003936,707,6.36,2,0.0,0.0636,0.67,Medium
IR-2013-3430,CH-2070,OFF-STI-10000697,968,14.88,1,0.0,1.92,0.67,High
SG-2013-6790,BS-1665,OFF-STA-10002719,802,52.08,2,0.0,17.7,0.67,Critical
NI-2011-2720,ME-7320,OFF-AVE-10000894,309,6.714,2,0.7,-13.026,0.67,High
CM-2013-3760,TP-11565,FUR-IKE-10003642,1054,143.79,1,0.0,4.29,0.67,Medium
NI-2012-9010,FA-4230,OFF-BOS-10000557,647,8.694,2,0.7,-10.746,0.67,Medium
